transaction_id,timestamp,date,month,hour,day_of_week,customer_name,age_group,gender,occupation,phone_number,city,township,platform,device_type,transaction_type,amount_mmk,fee_mmk,net_amount_mmk,status,description
TXN-CEWM-42999048,3/31/2024 16:47,3/31/2024,2024-03,16,Sunday,Htet Hlaing,55+,Female,Government Employee,9456617996,Mandalay,Amarapura,CB Pay,Feature Phone,P2P Transfer,48000,500,47500,Completed,Payment for goods
TXN-IJWT-85106694,7/11/2024 20:38,7/11/2024,2024-07,20,Thursday,Wai Thant,25-34,Male,Trader / Merchant,9446041348,Taunggyi,Hopong,KBZPay,Feature Phone,P2P Transfer,118000,0,118000,Completed,Money sent to family
TXN-CPLM-89570459,10/23/2024 10:57,10/23/2024,2024-10,10,Wednesday,Thida Htun,18-24,Female,Private Sector Employee,977629143,Yangon,Bahan,CB Pay,Feature Phone,Cash In,229500,0,229500,Completed,Cash deposit at agent
TXN-IKKK-64230645,6/5/2024 6:13,6/5/2024,2024-06,6,Wednesday,Min Win,25-34,Female,Trader / Merchant,9454224059,Naypyitaw,Dekkhina,AYAPay,iOS,Cash Out,202000,1500,200500,Completed,ATM withdrawal
TXN-ZSGE-40566553,5/1/2024 20:48,5/1/2024,2024-05,20,Wednesday,Min Maung,45-54,Female,Freelancer,9960568201,Myitkyina,Waingmaw,KBZPay,Feature Phone,Bill Payment,41500,0,41500,Completed,Pay Insurance Premium
TXN-BULG-14029308,1/27/2024 17:53,1/27/2024,2024-01,17,Saturday,Yee San,18-24,Male,Farmer,9764125313,Naypyitaw,Pobbathiri,AYAPay,Android,Bill Payment,46000,0,46000,Completed,Pay Electricity (YESC)
TXN-JKKP-16953357,4/14/2024 20:17,4/14/2024,2024-04,20,Sunday,Myat Naing,35-44,Female,Government Employee,972599919,Yangon,Thingangyun,KBZPay,iOS,P2P Transfer,155000,0,155000,Completed,Rent payment
TXN-AEQE-99467307,11/11/2024 9:17,11/11/2024,2024-11,9,Monday,Phyu Lay,55+,Male,Government Employee,9315107651,Mandalay,Aungmyaythazan,AYAPay,Android,Merchant Payment,65500,0,65500,Completed,Purchase at City Express Courier
TXN-XXIC-62954115,12/2/2024 15:52,12/2/2024,2024-12,15,Monday,Pyae Win,35-44,Male,Student,9950558115,Yangon,Thingangyun,KBZPay,Android,Cash In,624500,0,624500,Completed,ATM cash in
TXN-QTFT-57421089,10/7/2024 19:46,10/7/2024,2024-10,19,Monday,Soe Htun,25-34,Female,Freelancer,9335418403,Mandalay,Aungmyaythazan,AYAPay,iOS,Mobile Top-up,5500,0,5500,Completed,Ooredoo top-up 2000 MMK
TXN-OVFJ-75396200,5/5/2024 11:03,5/5/2024,2024-05,11,Sunday,Khin Maung,45-54,Female,Trader / Merchant,9320788026,Yangon,Mingaladon,AYAPay,Android,P2P Transfer,84500,0,84500,Completed,Money sent to family
TXN-HQTP-43870608,11/11/2024 11:43,11/11/2024,2024-11,11,Monday,Phyu Tun,25-34,Male,Factory Worker,976708987,Sittwe,Ponnagyun,Wave Money,Android,Salary Credit,1292500,0,1292500,Completed,Bonus payment
TXN-RLTD-91884020,3/23/2024 10:47,3/23/2024,2024-03,10,Saturday,Phyo Myint,25-34,Male,Business Owner,9965805263,Pathein,Pathein Township,Wave Money,Android,P2P Transfer,345000,0,345000,Completed,Transfer to Thida Win
TXN-USBN-17105734,12/30/2024 14:11,12/30/2024,2024-12,14,Monday,Su Thu,25-34,Male,Business Owner,978231714,Naypyitaw,Dekkhina,Wave Money,iOS,Bill Payment,21500,0,21500,Completed,Pay Water (YCDC)
TXN-UMUM-39473735,3/27/2024 11:27,3/27/2024,2024-03,11,Wednesday,Thida Maung,18-24,Male,Government Employee,9451840257,Yangon,Dagon,CB Pay,iOS,Merchant Payment,22000,0,22000,Completed,Purchase at MPT
TXN-JHBS-92921307,1/9/2024 10:44,1/9/2024,2024-01,10,Tuesday,Kyaw Oo,35-44,Female,Government Employee,9494098910,Pathein,Yegyi,AYAPay,Android,Cash In,331500,0,331500,Completed,Bank transfer in
TXN-SCSO-82513319,10/23/2024 3:09,10/23/2024,2024-10,3,Wednesday,Thu Aung,25-34,Female,Private Sector Employee,999260098,Yangon,Insein,Wave Money,Android,Bill Payment,41000,0,41000,Pending,Pay Government Fee
TXN-FQQU-86368340,10/5/2024 14:10,10/5/2024,2024-10,14,Saturday,Kyaw Kyaw,25-34,Female,Trader / Merchant,9335381180,Mandalay,Chanayethazan,Wave Money,Android,Mobile Top-up,4000,0,4000,Completed,MPT top-up 10000 MMK
TXN-GFRO-64354249,11/25/2024 10:12,11/25/2024,2024-11,10,Monday,Phyo Khaing,25-34,Male,Trader / Merchant,975660361,Taunggyi,Lawksawk,CB Pay,iOS,Merchant Payment,45500,0,45500,Completed,Purchase at Pun Hlaing Hospital
TXN-PTOV-67419046,3/17/2024 12:28,3/17/2024,2024-03,12,Sunday,Khin Thant,25-34,Male,Farmer,951731671,Yangon,Kamayut,Wave Money,Android,P2P Transfer,51500,0,51500,Completed,Rent payment
TXN-UAPX-11357381,7/30/2024 14:56,7/30/2024,2024-07,14,Tuesday,Ma Myint,55+,Female,Private Sector Employee,995790571,Mandalay,Aungmyaythazan,AYAPay,iOS,Mobile Top-up,8000,0,8000,Completed,Atom (Telenor) top-up 5000 MMK
TXN-KYFN-38138546,11/8/2024 6:31,11/8/2024,2024-11,6,Friday,Thura Aye,25-34,Female,Private Sector Employee,9967680570,Yangon,Thingangyun,OK Dollar,Android,Merchant Payment,54000,0,54000,Pending,Purchase at KBZ Bank
TXN-RFTP-31443783,12/7/2024 4:35,12/7/2024,2024-12,4,Saturday,Htet Htun,35-44,Male,Private Sector Employee,9262973239,Yangon,Bahan,KBZPay,iOS,Salary Credit,681000,0,681000,Completed,Monthly salary
TXN-JOXR-96803485,3/24/2024 16:17,3/24/2024,2024-03,16,Sunday,Yee Lin,35-44,Male,Business Owner,9319238520,Mandalay,Patheingyi,AYAPay,Android,P2P Transfer,109000,0,109000,Completed,Payment for goods
TXN-MOYH-59862104,7/20/2024 8:00,7/20/2024,2024-07,8,Saturday,Soe Zaw,35-44,Female,Business Owner,9980755154,Yangon,Thingangyun,Wave Money,Android,Mobile Top-up,2500,0,2500,Completed,MPT top-up 5000 MMK
TXN-RGRS-39418458,12/3/2024 11:35,12/3/2024,2024-12,11,Tuesday,Phyo Tun,55+,Male,Government Employee,9492277773,Bago,Tanatpin,Wave Money,Android,P2P Transfer,130500,0,130500,Failed,Personal transfer
TXN-JXKT-96678002,3/1/2024 10:23,3/1/2024,2024-03,10,Friday,Thida Mon,18-24,Female,Government Employee,9954241074,Yangon,Thingangyun,Wave Money,Feature Phone,Merchant Payment,32000,0,32000,Completed,Purchase at Grand Hantha Hotel
TXN-PFJN-40011653,9/12/2024 15:47,9/12/2024,2024-09,15,Thursday,Thet Maung,25-34,Male,Freelancer,9316385646,Mandalay,Aungmyaythazan,Wave Money,Feature Phone,Merchant Payment,59000,0,59000,Completed,Purchase at AGD Bank
TXN-XWDR-19626463,2/18/2024 17:16,2/18/2024,2024-02,17,Sunday,Ma Thu,45-54,Female,Government Employee,9988609955,Mandalay,Patheingyi,Wave Money,Android,P2P Transfer,46000,0,46000,Completed,Money sent to family
TXN-MEZY-87341733,12/20/2024 12:31,12/20/2024,2024-12,12,Friday,Min Lwin,18-24,Female,Student,9961159485,Taunggyi,Taunggyi Township,Wave Money,Feature Phone,P2P Transfer,67500,0,67500,Completed,Money sent to family
TXN-ACGE-67258723,9/11/2024 14:20,9/11/2024,2024-09,14,Wednesday,Aye Myint,35-44,Female,Trader / Merchant,988882237,Yangon,Bahan,KBZPay,iOS,Bill Payment,185000,0,185000,Completed,Pay Insurance Premium
TXN-HBJI-19368171,11/9/2024 11:25,11/9/2024,2024-11,11,Saturday,Nge Htay,25-34,Male,Student,9979846058,Yangon,Tamwe,KBZPay,Feature Phone,Bill Payment,82000,0,82000,Completed,Pay Cable TV
TXN-TQRI-63828919,10/1/2024 15:22,10/1/2024,2024-10,15,Tuesday,Thet Nyi,18-24,Female,Private Sector Employee,9456201655,Mawlamyine,Mawlamyine Township,AYAPay,Android,Cash In,920000,0,920000,Completed,Bank transfer in
TXN-ACCS-57058454,4/4/2024 17:39,4/4/2024,2024-04,17,Thursday,Pyae Zaw,25-34,Male,Government Employee,9957586824,Yangon,Bahan,KBZPay,Android,Mobile Top-up,12500,0,12500,Completed,Ooredoo top-up 2000 MMK
TXN-ETPU-78226533,11/30/2024 14:03,11/30/2024,2024-11,14,Saturday,Aung Oo,35-44,Female,Private Sector Employee,9498608357,Mandalay,Maha Aungmye,AYAPay,Android,Cash In,156000,0,156000,Completed,Bank transfer in
TXN-NYXQ-64058268,7/21/2024 13:24,7/21/2024,2024-07,13,Sunday,Daw Win,25-34,Female,Private Sector Employee,9984134909,Yangon,Sanchaung,AYAPay,Android,Merchant Payment,16000,0,16000,Completed,Purchase at Ooredoo Myanmar
TXN-HCLY-20854069,3/2/2024 12:09,3/2/2024,2024-03,12,Saturday,Aung Tun,25-34,Male,Private Sector Employee,9457480957,Mandalay,Patheingyi,OK Dollar,Android,Mobile Top-up,6000,0,6000,Completed,Ooredoo top-up 2000 MMK
TXN-WNBM-10962006,5/12/2024 9:42,5/12/2024,2024-05,9,Sunday,Phyo Moe,55+,Male,Business Owner,9435849073,Naypyitaw,Zabuthiri,Wave Money,iOS,Merchant Payment,28500,0,28500,Completed,Purchase at Mytel
TXN-KQNR-72907469,8/24/2024 14:01,8/24/2024,2024-08,14,Saturday,Nyein Phyo,35-44,Female,Trader / Merchant,9253088295,Yangon,Mingaladon,KBZPay,Android,Merchant Payment,150000,0,150000,Completed,Purchase at AIA Myanmar
TXN-ECOW-97859625,6/20/2024 12:49,6/20/2024,2024-06,12,Thursday,Daw Nyi,25-34,Female,Private Sector Employee,9736748317,Bago,Tanatpin,Wave Money,Android,P2P Transfer,83000,0,83000,Completed,Payment for goods
TXN-DDXE-48569969,9/4/2024 8:45,9/4/2024,2024-09,8,Wednesday,Thet Aung,45-54,Female,Private Sector Employee,9969062327,Yangon,Mayangon,Wave Money,iOS,Merchant Payment,19500,0,19500,Completed,Purchase at Grab Myanmar
TXN-VNSU-63121670,7/16/2024 21:28,7/16/2024,2024-07,21,Tuesday,Aye Nge,25-34,Female,Business Owner,9730847795,Mawlamyine,Mudon,Wave Money,Feature Phone,Merchant Payment,20000,0,20000,Completed,Purchase at AYA Bank
TXN-XUQN-60202409,11/10/2024 8:30,11/10/2024,2024-11,8,Sunday,Ei Naing,25-34,Male,Business Owner,978945896,Bago,Tanatpin,CB Pay,Android,P2P Transfer,250000,1000,249000,Completed,Payment for goods
TXN-VIJV-60527791,8/24/2024 14:24,8/24/2024,2024-08,14,Saturday,Min Moe,25-34,Female,Private Sector Employee,9980518812,Mandalay,Aungmyaythazan,AYAPay,Android,Cash In,196500,0,196500,Completed,Cash deposit at agent
TXN-DRIX-49898679,9/17/2024 15:20,9/17/2024,2024-09,15,Tuesday,Yee Lwin,18-24,Female,Private Sector Employee,9439826893,Naypyitaw,Zabuthiri,CB Pay,Android,P2P Transfer,48500,500,48000,Completed,Transfer to Shwe San
TXN-MLGT-89303952,9/5/2024 15:43,9/5/2024,2024-09,15,Thursday,Yee Thant,35-44,Female,Teacher,9265570773,Mandalay,Amarapura,AYAPay,Android,Merchant Payment,42500,0,42500,Completed,Purchase at MPT
TXN-SQVQ-55371160,10/1/2024 16:16,10/1/2024,2024-10,16,Tuesday,Min Htay,18-24,Male,Trader / Merchant,9318444045,Taunggyi,Hopong,KBZPay,Android,Salary Credit,458500,0,458500,Completed,Bonus payment
TXN-QGPC-84640774,5/10/2024 12:26,5/10/2024,2024-05,12,Friday,Yee Win,18-24,Female,Business Owner,9426891097,Dawei,Yebyu,KBZPay,Android,Cash In,817500,0,817500,Completed,ATM cash in
TXN-RRWM-26286805,6/14/2024 8:19,6/14/2024,2024-06,8,Friday,Phyo Tun,18-24,Female,Private Sector Employee,9496401632,Dawei,Longlon,KBZPay,Android,Mobile Top-up,1500,0,1500,Completed,Ooredoo top-up 3000 MMK
TXN-RZZS-67276962,1/26/2024 19:16,1/26/2024,2024-01,19,Friday,Ko Soe,18-24,Male,Farmer,9260291585,Mandalay,Chanayethazan,AYAPay,Android,Cash In,1000000,0,1000000,Completed,Bank transfer in
TXN-UNSM-28694642,6/4/2024 13:00,6/4/2024,2024-06,13,Tuesday,Myat Mon,25-34,Female,Factory Worker,9334674621,Mandalay,Patheingyi,AYAPay,Android,P2P Transfer,500000,0,500000,Completed,Payment for goods
TXN-XAYJ-82922787,10/22/2024 18:47,10/22/2024,2024-10,18,Tuesday,Myo Thant,35-44,Male,Business Owner,9331344760,Myitkyina,Myitkyina Township,Wave Money,Feature Phone,Merchant Payment,51500,0,51500,Completed,Purchase at City Mart Supermarket
TXN-UQZJ-68248644,5/31/2024 1:26,5/31/2024,2024-05,1,Friday,Ko Htay,55+,Female,Student,952650996,Mandalay,Maha Aungmye,Wave Money,iOS,Merchant Payment,6500,0,6500,Completed,Purchase at MPRL Fuel Station
TXN-WEBR-13496827,9/27/2024 21:28,9/27/2024,2024-09,21,Friday,Daw Myint,45-54,Male,Freelancer,972223499,Yangon,Sanchaung,Wave Money,Feature Phone,Bill Payment,64500,0,64500,Pending,Pay Cable TV
TXN-LMHR-19289500,5/20/2024 10:24,5/20/2024,2024-05,10,Monday,Min Htay,25-34,Female,Government Employee,9330923351,Mandalay,Maha Aungmye,CB Pay,Feature Phone,Bill Payment,28000,0,28000,Failed,Pay Internet (Fiber)
TXN-UYIW-62659648,12/21/2024 13:21,12/21/2024,2024-12,13,Saturday,Nge Mon,35-44,Female,Trader / Merchant,9985592277,Yangon,Dagon,CB Pay,Android,Bill Payment,71500,0,71500,Completed,Pay Electricity (YESC)
TXN-SHRH-38264963,5/16/2024 17:53,5/16/2024,2024-05,17,Thursday,Thet Maung,35-44,Male,Private Sector Employee,9328672288,Yangon,Thingangyun,Wave Money,Android,P2P Transfer,337500,0,337500,Completed,Personal transfer
TXN-MVPR-85435508,1/19/2024 13:32,1/19/2024,2024-01,13,Friday,Myo Lwin,25-34,Female,Business Owner,9957953120,Yangon,Sanchaung,AYAPay,Android,P2P Transfer,69500,0,69500,Completed,Payment for goods
TXN-VYHO-85630493,1/17/2024 18:33,1/17/2024,2024-01,18,Wednesday,Daw Wai,25-34,Female,Government Employee,9269151143,Yangon,Kamayut,KBZPay,Android,Bill Payment,51000,0,51000,Completed,Pay Electricity (YESC)
TXN-GLYX-59848441,3/8/2024 21:21,3/8/2024,2024-03,21,Friday,Min Kyaw,35-44,Female,Private Sector Employee,9960269331,Yangon,Tamwe,Wave Money,Android,Bill Payment,51000,0,51000,Completed,Pay Cable TV
TXN-FMOY-97096297,11/21/2024 19:33,11/21/2024,2024-11,19,Thursday,Aye Maung,35-44,Female,Factory Worker,9432411420,Dawei,Longlon,KBZPay,iOS,Bill Payment,158000,0,158000,Completed,Pay Internet (Fiber)
TXN-GJIW-83366760,7/13/2024 17:06,7/13/2024,2024-07,17,Saturday,Yee Oo,25-34,Male,Private Sector Employee,9972220562,Yangon,Bahan,Wave Money,Android,Mobile Top-up,13000,0,13000,Completed,Ooredoo top-up 1000 MMK
TXN-GPYZ-65933851,3/4/2024 14:27,3/4/2024,2024-03,14,Monday,Khin Hlaing,25-34,Female,Government Employee,9262394564,Yangon,Bahan,Wave Money,Android,P2P Transfer,93500,0,93500,Completed,Personal transfer
TXN-MMCB-39203671,12/24/2024 21:21,12/24/2024,2024-12,21,Tuesday,Daw Win,35-44,Female,Private Sector Employee,9497734985,Yangon,Bahan,KBZPay,iOS,P2P Transfer,108000,0,108000,Completed,Money sent to family
TXN-HSGF-68633395,12/3/2024 19:20,12/3/2024,2024-12,19,Tuesday,Pyae Zaw,35-44,Male,Government Employee,9318096641,Mandalay,Aungmyaythazan,AYAPay,Android,P2P Transfer,392500,0,392500,Completed,Personal transfer
TXN-AFHC-99721926,1/30/2024 21:41,1/30/2024,2024-01,21,Tuesday,Thura Nyi,25-34,Female,Factory Worker,9439853243,Naypyitaw,Pobbathiri,AYAPay,iOS,Cash In,78000,0,78000,Pending,Bank transfer in
TXN-WLBO-39882768,8/21/2024 20:56,8/21/2024,2024-08,20,Wednesday,Thura Lay,35-44,Female,Private Sector Employee,9264685863,Naypyitaw,Dekkhina,Wave Money,Feature Phone,Mobile Top-up,19000,0,19000,Completed,Mytel top-up 3000 MMK
TXN-UVQT-65125784,12/10/2024 17:27,12/10/2024,2024-12,17,Tuesday,Myo Phyo,18-24,Female,Trader / Merchant,9951168371,Bago,Waw,Wave Money,Android,P2P Transfer,117000,0,117000,Completed,Money sent to family
TXN-ZYOX-70188912,9/30/2024 6:18,9/30/2024,2024-09,6,Monday,Nyein Wai,18-24,Female,Private Sector Employee,9329312146,Mawlamyine,Kyaikmaraw,AYAPay,Android,Merchant Payment,30000,0,30000,Completed,Purchase at MAB Bank
TXN-IMXS-06707549,9/19/2024 9:39,9/19/2024,2024-09,9,Thursday,Thet Wai,25-34,Female,Private Sector Employee,9269172994,Naypyitaw,Dekkhina,KBZPay,iOS,P2P Transfer,172500,0,172500,Completed,Personal transfer
TXN-MCUZ-75320656,3/23/2024 12:13,3/23/2024,2024-03,12,Saturday,Myat Khaing,45-54,Male,Private Sector Employee,9981016125,Yangon,Hlaing,KBZPay,Android,Merchant Payment,90000,0,90000,Completed,Purchase at Junction City Mall
TXN-BFQO-01717255,5/26/2024 4:00,5/26/2024,2024-05,4,Sunday,Thet Zaw,35-44,Male,Trader / Merchant,9961409841,Mandalay,Amarapura,OK Dollar,Android,Merchant Payment,31000,0,31000,Completed,Purchase at Ooredoo Myanmar
TXN-BNBS-63914590,12/14/2024 12:32,12/14/2024,2024-12,12,Saturday,Ko Khaing,18-24,Male,Freelancer,9250288661,Mandalay,Patheingyi,KBZPay,Android,Bill Payment,25500,0,25500,Completed,Pay Insurance Premium
TXN-MLDI-37132872,2/6/2024 9:50,2/6/2024,2024-02,9,Tuesday,Soe Nyi,25-34,Male,Government Employee,9423160791,Taunggyi,Hopong,OK Dollar,iOS,Bill Payment,21500,0,21500,Completed,Pay Insurance Premium
TXN-SSKT-84723047,12/6/2024 17:13,12/6/2024,2024-12,17,Friday,Nyein Oo,35-44,Male,Trader / Merchant,952470288,Mandalay,Chanayethazan,Wave Money,iOS,Merchant Payment,95500,0,95500,Completed,Purchase at MPT
TXN-SDHO-28356897,5/7/2024 3:33,5/7/2024,2024-05,3,Tuesday,Yee Thant,25-34,Male,Freelancer,9269138107,Dawei,Yebyu,OK Dollar,Android,P2P Transfer,225000,0,225000,Completed,Money sent to family
TXN-WMQT-06595346,4/13/2024 9:59,4/13/2024,2024-04,9,Saturday,Shwe Kyaw,18-24,Male,Trader / Merchant,9492616845,Naypyitaw,Zabuthiri,OK Dollar,Android,P2P Transfer,217000,1000,216000,Completed,Money sent to family
TXN-AXCH-06429934,3/16/2024 16:18,3/16/2024,2024-03,16,Saturday,Nan Wai,35-44,Female,Factory Worker,9446694899,Mandalay,Patheingyi,Wave Money,iOS,P2P Transfer,186500,0,186500,Completed,Rent payment
TXN-POWN-51075152,8/24/2024 14:57,8/24/2024,2024-08,14,Saturday,Phyu Htay,35-44,Male,Private Sector Employee,9435650460,Taunggyi,Taunggyi Township,AYAPay,Feature Phone,Bill Payment,200000,0,200000,Completed,Pay Internet (Fiber)
TXN-FSON-86624706,7/2/2024 13:55,7/2/2024,2024-07,13,Tuesday,Kyaw Mon,35-44,Male,Freelancer,950668904,Pathein,Yegyi,CB Pay,Android,Salary Credit,1524500,0,1524500,Completed,Monthly salary
TXN-NAVK-92949351,4/7/2024 9:14,4/7/2024,2024-04,9,Sunday,Min Moe,18-24,Male,Government Employee,9434084752,Mawlamyine,Mawlamyine Township,KBZPay,Feature Phone,Bill Payment,36000,0,36000,Completed,Pay Electricity (YESC)
TXN-VSQV-40486531,10/4/2024 8:08,10/4/2024,2024-10,8,Friday,Ma Lwin,45-54,Male,Government Employee,9423572289,Yangon,Kamayut,CB Pay,Feature Phone,P2P Transfer,133000,1000,132000,Completed,Transfer to Myat Tun
TXN-LQLT-01709596,1/14/2024 16:43,1/14/2024,2024-01,16,Sunday,Aung Aye,25-34,Female,Factory Worker,9423419528,Yangon,Kamayut,Wave Money,Feature Phone,Merchant Payment,50000,0,50000,Completed,Purchase at Mytel
TXN-YMYK-15526993,7/29/2024 13:35,7/29/2024,2024-07,13,Monday,Naing Htun,25-34,Female,Business Owner,9960378912,Mandalay,Patheingyi,CB Pay,Feature Phone,P2P Transfer,193000,500,192500,Completed,Personal transfer
TXN-SLUN-94432272,5/21/2024 11:14,5/21/2024,2024-05,11,Tuesday,Phyo Aung,25-34,Male,Student,9964290696,Myitkyina,Waingmaw,Wave Money,Android,Mobile Top-up,6500,0,6500,Completed,Atom (Telenor) top-up 1000 MMK
TXN-SFDN-20148082,8/12/2024 21:25,8/12/2024,2024-08,21,Monday,Khin Soe,45-54,Male,Private Sector Employee,9736136814,Mandalay,Maha Aungmye,KBZPay,Feature Phone,Mobile Top-up,6000,0,6000,Completed,MPT top-up 2000 MMK
TXN-AQQT-45326419,3/31/2024 0:13,3/31/2024,2024-03,0,Sunday,Phyu Shwe,45-54,Female,Private Sector Employee,958423242,Yangon,Tamwe,KBZPay,Android,P2P Transfer,138000,0,138000,Completed,Rent payment
TXN-RRZZ-93698027,4/16/2024 11:54,4/16/2024,2024-04,11,Tuesday,Wai Kyaw,25-34,Male,Farmer,956279602,Mandalay,Maha Aungmye,KBZPay,Feature Phone,P2P Transfer,70500,0,70500,Completed,Rent payment
TXN-LBBZ-90517979,6/18/2024 8:44,6/18/2024,2024-06,8,Tuesday,Shwe Mon,18-24,Male,Government Employee,952966299,Yangon,Mingaladon,Wave Money,iOS,P2P Transfer,123000,0,123000,Completed,Transfer to Htet Min
TXN-PQIE-17874692,3/8/2024 9:42,3/8/2024,2024-03,9,Friday,Khin Khaing,18-24,Male,Private Sector Employee,9983706325,Yangon,Kamayut,OK Dollar,Android,Merchant Payment,13000,0,13000,Completed,Purchase at KBZ Bank
TXN-ECJZ-35894420,9/18/2024 19:31,9/18/2024,2024-09,19,Wednesday,Nge Moe,35-44,Male,Trader / Merchant,9769719000,Mandalay,Aungmyaythazan,Wave Money,iOS,Mobile Top-up,3000,0,3000,Completed,Atom (Telenor) top-up 2000 MMK
TXN-MJCU-74157330,6/9/2024 11:28,6/9/2024,2024-06,11,Sunday,Khin Min,25-34,Female,Business Owner,9982304532,Yangon,Sanchaung,Wave Money,Android,Merchant Payment,8500,0,8500,Completed,Purchase at MPT
TXN-QYJW-83697521,7/21/2024 3:03,7/21/2024,2024-07,3,Sunday,Nan Tun,55+,Male,Trader / Merchant,991776665,Yangon,Kamayut,Wave Money,Android,P2P Transfer,185000,0,185000,Completed,Payment for goods
TXN-DSAS-29207509,2/19/2024 15:07,2/19/2024,2024-02,15,Monday,Wai Win,25-34,Male,Student,972231167,Naypyitaw,Dekkhina,AYAPay,Android,Mobile Top-up,15500,0,15500,Completed,Atom (Telenor) top-up 5000 MMK
TXN-THHZ-37797499,10/1/2024 19:09,10/1/2024,2024-10,19,Tuesday,Min Naing,45-54,Male,Trader / Merchant,9338563711,Mandalay,Patheingyi,Wave Money,Feature Phone,P2P Transfer,228500,0,228500,Completed,Money sent to family
TXN-DSVF-08234961,11/22/2024 20:43,11/22/2024,2024-11,20,Friday,Ma Naing,18-24,Male,Private Sector Employee,9956693278,Taunggyi,Lawksawk,Wave Money,Android,Merchant Payment,144500,0,144500,Completed,Purchase at MPT
TXN-KPCP-00450335,12/10/2024 20:58,12/10/2024,2024-12,20,Tuesday,Zaw Shwe,25-34,Female,Freelancer,9442664267,Yangon,Kamayut,CB Pay,Android,Cash In,637000,0,637000,Completed,Bank transfer in
TXN-FMOE-11621231,4/24/2024 22:32,4/24/2024,2024-04,22,Wednesday,Ko Myint,25-34,Female,Trader / Merchant,9494878496,Yangon,Sanchaung,Wave Money,Android,P2P Transfer,89000,0,89000,Completed,Personal transfer
TXN-DQZT-52881820,1/27/2024 12:27,1/27/2024,2024-01,12,Saturday,Myat Kyaw,25-34,Female,Freelancer,9430627672,Mandalay,Patheingyi,Wave Money,Android,Mobile Top-up,13500,0,13500,Completed,Mytel top-up 3000 MMK
TXN-QXYE-17105729,8/25/2024 9:18,8/25/2024,2024-08,9,Sunday,Khin Aye,18-24,Male,Private Sector Employee,9767804579,Taunggyi,Lawksawk,CB Pay,Android,Bill Payment,96500,0,96500,Completed,Pay Internet (Fiber)
TXN-NMOT-42610386,2/11/2024 4:20,2/11/2024,2024-02,4,Sunday,Thu Moe,18-24,Female,Factory Worker,979451676,Mandalay,Chanayethazan,KBZPay,Android,Merchant Payment,52500,0,52500,Completed,Purchase at AIA Myanmar
TXN-IWOW-87476191,12/8/2024 17:25,12/8/2024,2024-12,17,Sunday,Aung Nge,55+,Male,Factory Worker,9954842648,Taunggyi,Taunggyi Township,OK Dollar,Android,P2P Transfer,100000,500,99500,Completed,Payment for goods
TXN-PBZN-64185216,5/14/2024 21:37,5/14/2024,2024-05,21,Tuesday,Myo Wai,18-24,Male,Private Sector Employee,9329469208,Bago,Waw,CB Pay,Feature Phone,Salary Credit,200000,0,200000,Completed,Weekly wage
TXN-EXBO-16326702,4/3/2024 12:03,4/3/2024,2024-04,12,Wednesday,Khin Win,45-54,Female,Freelancer,981546175,Sittwe,Sittwe Township,KBZPay,Android,Merchant Payment,105000,0,105000,Completed,Purchase at AGD Bank
TXN-ORNT-19907086,4/12/2024 21:52,4/12/2024,2024-04,21,Friday,Khin Myint,25-34,Male,Government Employee,9265381483,Yangon,Kamayut,KBZPay,iOS,Bill Payment,139000,0,139000,Completed,Pay Electricity (YESC)
TXN-FORT-67045610,7/26/2024 21:24,7/26/2024,2024-07,21,Friday,Kyaw Naing,55+,Female,Government Employee,9731698837,Mandalay,Maha Aungmye,KBZPay,Android,Merchant Payment,25000,0,25000,Completed,Purchase at AIA Myanmar
